Key;ID;ZONAL_ID;ZONAL_CODE;ZONAL_NAME;LOCALIDAD_ID;LOCALIDAD_CODE;LOCALIDAD_NAME;SITIO_ID;SITIO_CODE;SITIO_NAME;ELEMENTO_ID;ELEMENTO_SERIAL;Created;ELEMENTO_NAME;TIPOELEMENTO_ID;TIPOELEMENTO_NAME;MARCA_ID;MARCA_NAME;MODELO_ID;MODELO_NAME;Activo;FECHA_INGRESO;FECHA_BAJA;LATITUD;LONGITUD;REGION;PROVINCIA;COMUNA;ELEMENTO_RED_COR;EQUIPO;Updated;CANT_RESIDENCIAL_TEL;CANT_RESIDENCIAL_TV;CANT_RESIDENCIAL_INT;CANT_RESIDENCIAL_TOTAL;CANT_EMPRESA_EMPRESAS;CANT_EMPRESA_TELCOS;CANT_EMPRESA_TOTAL;SEVERIDAD;AVISO_SUBTEL;ESTADO;COMPONENTE;ID_FINAL;SITIO;LOCALIDAD
SER-34991;CALA-BATERIA;1;S;SANTIAGO;8;CALAMA;CALAMA;;CALA;CALA;;CALA-BATERIA-1;24/11/2018 19:37;CALA-BATERIA;;BATERIA;;Narada;;12NDT200;true;;;;;;;;CALA-BATERIA;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) BATERIA;70998;CALA;CALAMA
SER-34343;CALA-CLIMA-Emerson-1;1;S;SANTIAGO;8;CALAMA;CALAMA;;CALA;CALA;;;24/11/2018 19:36;CALA-CLIMA-Emerson-1;;CLIMA;;Emerson;;S20OA0000202010C0;true;;;;;;;;CALA-CLIMA-Emerson-1;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) CLIMA;70351;CALA;CALAMA
SER-34347;CALA-CLIMA-Trane-2;1;S;SANTIAGO;8;CALAMA;CALAMA;;CALA;CALA;;;24/11/2018 19:36;CALA-CLIMA-Trane-2;;CLIMA;;Trane;;TWE050ADOOEL;true;;;;;;;;CALA-CLIMA-Trane-2;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) CLIMA;70352;CALA;CALAMA
SER-34725;CAMP-BATERIA;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;;CAMP;CAMP;;CAMP-BATERIA-1;24/11/2018 19:37;CAMP-BATERIA;;BATERIA;;Datasafe;;Powersafe;true;;;;;;;;CAMP-BATERIA;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) BATERIA;70733;CAMP;PUENTE ALTO
SER-34726;CAMP-BATERIA;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;;CAMP;CAMP;;CAMP-BATERIA-1;24/11/2018 19:37;CAMP-BATERIA;;BATERIA;;Datasafe;;Haze;true;;;;;;;;CAMP-BATERIA;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) BATERIA;70732;CAMP;PUENTE ALTO
SER-35015;CAMP-RECTIFICADOR-BUS-A;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;;CAMP;CAMP;;3352;24/11/2018 19:37;CAMP-RECTIFICADOR-BUS-A;;RECTIFICADOR;;HPS;;GAMATRONIC;true;;;;;;;;CAMP-RECTIFICADOR-BUS-A;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) RECTIFICADOR;71023;CAMP;PUENTE ALTO
SER-33882;Canal Rural;1;S;SANTIAGO;2;MACUL;MACUL;;MACU;MACU;;;24/11/2018 19:36;Canal Rural;;recepto satelital;;Wellav;;R160;true;;;;;;;;Canal Rural;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) recepto satelital;69889;MACU;MACUL
SER-33781;Canal Vasco;1;S;SANTIAGO;2;MACUL;MACUL;;MACU;MACU;;;24/11/2018 19:35;Canal Vasco;;recepto satelital;;Scopus;;IRD-2900;true;;;;;;;;Canal Vasco;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) recepto satelital;69788;MACU;MACUL
SER-33868;Canales Corp;1;S;SANTIAGO;2;MACUL;MACUL;;MACU;MACU;;;24/11/2018 19:36;Canales Corp;;Encoder;;Minerva Network;;VC8000;true;;;;;;;;Canales Corp;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Encoder;69875;MACU;MACUL
SER-33869;Canales Corp;1;S;SANTIAGO;2;MACUL;MACUL;;MACU;MACU;;;24/11/2018 19:36;Canales Corp;;Encoder;;Minerva Network;;VC8000;true;;;;;;;;Canales Corp;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Encoder;69877;MACU;MACUL
SER-33873;Canales Corp;1;S;SANTIAGO;2;MACUL;MACUL;;MACU;MACU;;;24/11/2018 19:36;Canales Corp;;Encoder;;Minerva Network;;VC8000;true;;;;;;;;Canales Corp;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Encoder;69876;MACU;MACUL
SER-33780;Caracol;1;S;SANTIAGO;2;MACUL;MACUL;;MACU;MACU;;000-510-6896-7;24/11/2018 19:35;Caracol;;recepto satelital;;Scientific  Atlanta;;D9850;true;;;;;;;;Caracol;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) recepto satelital;69787;MACU;MACUL
SER-22039;CARDONAL - ISLA TENGLO;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;60;CRDL;CARDONAL;12851;PM-CRDL-MMOO-02;9/11/2018 9:01;CARDONAL - ISLA TENGLO;24;MICROONDAS;77;HARRIS;225;MICROSTAR;true;14/11/2017 0:30;;"41°28'08.40""";"72°57'49.32""";REGIÓN DE LOS LAGOS;PROVINCIA DE LLANQUIHUE  ;PUERTO MONTT;CARDONAL - ISLA TENGLO;;25/11/2018 13:19;;;;;;;;;;INFORMAR;(S) Radio Enlace;4722;CRDL;PMTT
SER-21926;CARDONAL-CALETA LARENA;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;60;CRDL;CARDONAL;12530;PM-CRDL-UBQT-01;9/11/2018 9:01;CARDONAL-CALETA LARENA;7;INAL;2;UBIQUITI;4;ROCKET M5;true;14/11/2017 0:30;;"41°28'08.40""";"72°57'49.32""";REGIÓN DE LOS LAGOS;PROVINCIA DE LLANQUIHUE  ;PUERTO MONTT;CARDONAL-CALETA LARENA;;25/11/2018 13:19;;;;;;;;;;INFORMAR;(S) Ubiquiti;4597;CRDL;PMTT
SER-62330;CARDONAL-MAILLEN;8;PM;PUERTO MONTT;263;IMLL;ISLA MAILLEN;553;RMLLN;R/E MAILLEN (CLIENTE);12547;PM-RMLLN-UBQT-02;16/12/2019 22:23;CARDONAL-MAILLEN;7;INAL;2;UBIQUITI;4;ROCKET M5;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGIÓN DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;CARDONAL-MAILLEN;;16/dic/19 22:23||16/dic/19 22:23;;;;;;;;;;INGRESADO;(S) Ubiquiti;68645;RMLLN;IMLL
SER-33765;Cartoon Network;1;S;SANTIAGO;2;MACUL;MACUL;;MACU;MACU;;000-11412-44122-152;24/11/2018 19:35;Cartoon Network;;recepto satelital;;Arris;;DSR-6401;true;;;;;;;;Cartoon Network;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) recepto satelital;69772;MACU;MACUL
SER-22756;CAT-2   10.168.144.118;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;63;PMTT;CENTRAL PUERTO MONTT;10013067;CAT-2   10.168.144.118;9/11/2018 9:03;CAT-2   10.168.144.118;25;ONT;14;ZHONE;306;2426A;true;30/8/2018 22:32;;"41°28'13.80""";"72°56'28.68""";REGIÓN DE LOS LAGOS;PROVINCIA DE LLANQUIHUE  ;PUERTO MONTT;CAT-2   10.168.144.118;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) ONT;58095;PMTT;PMTT
SER-22763;CAT-2  10.37.16.47;3;CP;CONCEPCION;51;CP;CONCEPCION;2647;CESQ;CUATRO ESQUINAS;10300195;CAT-2  10.37.16.47;9/11/2018 9:03;CAT-2  10.37.16.47;25;ONT;14;ZHONE;306;2426A;true;1/9/2018 22:32;;"36°46'34.68""";"73°06'48.96""";REGIÓN DEL BIOBÍO;PROVINCIA DE CONCEPCIÓN  ;CONCEPCIÓN;CAT-2  10.37.16.47;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) ONT;58135;CESQ;CP
SER-62046;CAT-2 10.100.216.33;6;VA;VALDIVIA;127;VLDV;VALDIVIA;42;VLD1;CENTRAL VALDIVIA 1;10031843;CAT-2 10.100.216.33;16/12/2019 22:23;CAT-2 10.100.216.33;25;ONT;14;ZHONE;306;2426A;true;5/11/2018 20:06;;"39°48'59.34""";"73°15'15.48""";REGIÓN DE LOS RÍOS;PROVINCIA DE VALDIVIA;VALDIVIA;CAT-2 10.100.216.33;;16/12/2019 22:23;;;;;;;;;;INGRESADO;(S) ONT;69535;VLD1;VLDV
SER-22600;CAT-2 10.132.65.207;7;OS;OSORNO;78;PRRQ;PURRANQUE;39;OSRN-PRRQ-400;400;299992;CAT-2 10.132.65.207;9/11/2018 9:03;CAT-2 10.132.65.207;25;ONT;14;ZHONE;306;2426A;true;28/6/2018 18:17;;;;REGIÓN DE LOS LAGOS;PROVINCIA DE OSORNO  ;PURRANQUE;CAT-2 10.132.65.207;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) ONT;57595;OSRN-PRRQ-400;PRRQ
SER-22595;CAT-2-10.70.16.69;6;VA;VALDIVIA;127;VLDV;VALDIVIA;3147;VLDV;VALDIVIA;297146;CAT-2-10.70.16.69;9/11/2018 9:03;CAT-2-10.70.16.69;25;ONT;14;ZHONE;306;2426A;true;20/6/2018 14:15;;"39°48'30.00""";"73°14'30.00""";REGIÓN DE LOS RÍOS;PROVINCIA DE VALDIVIA  ;VALDIVIA;CAT-2-10.70.16.69;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) ONT;57515;VLDV;VLDV
SER-21667;CAT2;9;CE;CHILOE;40;ANCU;ANCUD;2608;ANCU;ANCUD;246227;10.100.200.70;9/11/2018 9:00;CAT2;25;ONT;14;ZHONE;306;2426A;true;20/3/2018 9:00;;"41°52'12.72""";"73°49'26.04""";REGIÓN DE LOS LAGOS;PROVINCIA DE CHILOÉ  ;ANCUD;CAT2;;25/11/2018 13:19;;;;;;;;;;INFORMAR;(S) ONT;43704;ANCU;ANCU
SER-21668;CAT2;5;TE;TEMUCO;108;TE;TEMUCO;1954;BLN2;BULNES 2;247398;10.78.128.65;9/11/2018 9:00;CAT2;25;ONT;14;ZHONE;306;2426A;true;20/3/2018 9:00;;"38°44'40.56""";"72°35'27.96""";REGIÓN DE LA ARAUCANÍA;PROVINCIA DE CAUTÍN  ;TEMUCO;CAT2;;25/11/2018 13:19;;;;;;;;;;INFORMAR;(S) ONT;43705;BLN2;TE
SER-21674;CAT2;9;CE;CHILOE;41;CSTR;CASTRO;44;CSTR;CENTRAL CASTRO;250209;10.196.64.60;9/11/2018 9:00;CAT2;25;ONT;14;ZHONE;306;2426A;true;20/3/2018 9:00;;"42°28'50.16""";"73°45'55.80""";REGIÓN DE LOS LAGOS;PROVINCIA DE CHILOÉ  ;CASTRO;CAT2;;25/11/2018 13:19;;;;;;;;;;INFORMAR;(S) ONT;43710;CSTR;CSTR
SER-21678;CAT2;6;VA;VALDIVIA;127;VLDV;VALDIVIA;42;VLD1;CENTRAL VALDIVIA 1;252397;10.194.16.76;9/11/2018 9:00;CAT2;25;ONT;14;ZHONE;306;2426A;true;20/3/2018 9:00;;"39°48'59.34""";"73°15'15.48""";REGIÓN DE LOS RÍOS;PROVINCIA DE VALDIVIA  ;VALDIVIA;CAT2;;25/11/2018 13:19;;;;;;;;;;INFORMAR;(S) ONT;43714;VLD1;VLDV
SER-21687;CAT2;6;VA;VALDIVIA;127;VLDV;VALDIVIA;43;VLD2;CENTRAL VALDIVIA 2;259290;10.102.11.6;9/11/2018 9:00;CAT2;25;ONT;14;ZHONE;306;2426A;true;20/3/2018 9:00;;"39°49'29.77""";"73°13'50.34""";REGIÓN DE LOS RÍOS;PROVINCIA DE VALDIVIA  ;VALDIVIA;CAT2;;25/11/2018 13:19;;;;;;;;;;INFORMAR;(S) ONT;43723;VLD2;VLDV
SER-22655;CAT2-10.102.0.162;6;VA;VALDIVIA;127;VLDV;VALDIVIA;42;VLD1;CENTRAL VALDIVIA 1;304882;CAT2-10.102.0.162;9/11/2018 9:03;CAT2-10.102.0.162;25;ONT;14;ZHONE;306;2426A;true;16/7/2018 18:21;;"39°48'59.34""";"73°15'15.48""";REGIÓN DE LOS RÍOS;PROVINCIA DE VALDIVIA  ;VALDIVIA;CAT2-10.102.0.162;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) ONT;57835;VLD1;VLDV
SER-22599;CAT2-10.133.160.35;7;OS;OSORNO;74;LUNN;LA UNION;56;LUNN;LA UNION;298714;CAT2-10.133.160.35;9/11/2018 9:03;CAT2-10.133.160.35;25;ONT;14;ZHONE;306;2426A;true;25/6/2018 18:16;;"40°17'50.64""";"73°05'00.60""";REGIÓN DE LOS RÍOS;PROVINCIA DE RANCO;LA UNIÓN;CAT2-10.133.160.35;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) ONT;57575;LUNN;LUNN
SER-22602;CAT2-10.43.144.94;3;CP;CONCEPCION;51;CP;CONCEPCION;49;PCVI;PAICAVI;302451;CAT2-10.43.144.94;9/11/2018 9:03;CAT2-10.43.144.94;25;ONT;14;ZHONE;306;2426A;true;8/7/2018 14:19;;"36°48'02.02""";"73°03'30.94""";REGIÓN DEL BIOBÍO;PROVINCIA DE CONCEPCIÓN  ;CONCEPCIÓN;CAT2-10.43.144.94;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) ONT;57615;PCVI;CP
SER-62050;CAT210.109.16.39;6;VA;VALDIVIA;121;PLLC;PAILLACO;2087;PLLCF;FCA - CENTRAL PAILLACO;10092207;CAT210.109.16.39;16/12/2019 22:23;CAT210.109.16.39;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;2/10/2019 13:57;;"00°00'00.00""";"00°00'00.00""";REGIÓN DE LOS RÍOS;PROVINCIA DE VALDIVIA;PAILLACO;CAT210.109.16.39;;16/12/2019 22:23;;;;;;;;;;INGRESADO;(S) ONT;77835;PLLCF;PLLC
SER-34795;CAUM-BATERIA;1;S;SANTIAGO;;;;;CAUM;CAUM;;CAUM-BATERIA-1;24/11/2018 19:37;CAUM-BATERIA;;BATERIA;;Narada;;12NDT200;true;;;;;;;;CAUM-BATERIA;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) BATERIA;70802;CAUM;
SER-34796;CAUM-BATERIA;1;S;SANTIAGO;;;;;CAUM;CAUM;;CAUM-BATERIA-1;24/11/2018 19:37;CAUM-BATERIA;;BATERIA;;Narada;;12NDT200;true;;;;;;;;CAUM-BATERIA;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) BATERIA;70803;CAUM;
SER-35158;CAUM-RECTIFICADOR-BUS-A;1;S;SANTIAGO;;;;;CAUM;CAUM;;244732797;24/11/2018 19:37;CAUM-RECTIFICADOR-BUS-A;;RECTIFICADOR;;APR48-ES;;EATON;true;;;;;;;;CAUM-RECTIFICADOR-BUS-A;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) RECTIFICADOR;71165;CAUM;
SER-35157;CAUM-RECTIFICADOR-BUS-B;1;S;SANTIAGO;;;;;CAUM;CAUM;;244732703;24/11/2018 19:37;CAUM-RECTIFICADOR-BUS-B;;RECTIFICADOR;;APR48-ES;;EATON;true;;;;;;;;CAUM-RECTIFICADOR-BUS-B;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) RECTIFICADOR;71164;CAUM;
SER-62333;CC2DE0A77339;3;CP;CONCEPCION;51;CP;CONCEPCION;47;CAST;CASTELLON;10508849;CC2DE0A77339;16/12/2019 22:23;CC2DE0A77339;8;ROUTER;10;MIKROTIK;153;RB2011UIAS-IN;true;22/1/2019 19:24;;"36°49'11.71""";"73°03'03.76""";REGIÓN DEL BIOBÍO;PROVINCIA DE CONCEPCIÓN;CONCEPCIÓN;CC2DE0A77339;;16/dic/19 22:23||16/dic/19 22:23;;;;;;;;;;INGRESADO;(S) Otro Componente Red Acceso;74735;CAST;CP
SER-62332;CCCCCC;10;CY;COYHAIQUE;58;CYHQ;COYHAIQUE;51;CYHQ;COYHAIQUE;10543841;CCCCCC;16/12/2019 22:23;CCCCCC;;;14;ZHONE;306;2426A;true;9/8/2019 11:36;;"45°34'39.36""";"72°04'06.24""";REGIÓN DE AISÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;PROVINCIA DE COIHAIQUE;COYHAIQUE;CCCCCC;;16/dic/19 22:23||16/dic/19 22:23;;;;;;;;;;INGRESADO;(S) ONT;77235;CYHQ;CYHQ
SER-60274;CDC-A1;25;ANT;ANTIOQUIA;1022;MED;MEDELLIN;5063;POB;POBLADO;;;21/6/2019 5:51;CDC-A1;;;;;;;true;;;;;;;;;;12/7/2019 1:32;;;;;;;;;;;(CO) TABLERO;;POB;MED
SER-60273;CDC-B1;25;ANT;ANTIOQUIA;1022;MED;MEDELLIN;5063;POB;POBLADO;;;21/6/2019 5:51;CDC-B1;;;;;;;true;;;;;;;;;;12/7/2019 1:32;;;;;;;;;;;(CO) TABLERO;;POB;MED
SER-34914;CDES-BATERIA;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;;CDES;CDES;;CDES-BATERIA-1;24/11/2018 19:37;CDES-BATERIA;;BATERIA;;Powersafe;;12HX420;true;;;;;;;;CDES-BATERIA;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) BATERIA;70922;CDES;PUENTE ALTO
SER-34248;CDES-CLIMA-Bard -1;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;;CDES;CDES;;;24/11/2018 19:36;CDES-CLIMA-Bard -1;;CLIMA;;Bard;;WA361-F07XPXXXJ;true;;;;;;;;CDES-CLIMA-Bard -1;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) CLIMA;70254;CDES;PUENTE ALTO
SER-34247;CDES-CLIMA-Trane-2;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;;CDES;CDES;;;24/11/2018 19:36;CDES-CLIMA-Trane-2;;CLIMA;;Trane;;TW040CA40G0;true;;;;;;;;CDES-CLIMA-Trane-2;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) CLIMA;70255;CDES;PUENTE ALTO
SER-35019;CDES-RECTIFICADOR-BUS-A;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;;CDES;CDES;;145593718;24/11/2018 19:37;CDES-RECTIFICADOR-BUS-A;;RECTIFICADOR;;NPR48;;EATON;true;;;;;;;;CDES-RECTIFICADOR-BUS-A;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) RECTIFICADOR;71025;CDES;PUENTE ALTO
SER-35017;CDES-RECTIFICADOR-BUS-B;1;S;SANTIAGO;31;PUENTE ALTO;PUENTE ALTO;;CDES;CDES;;145593611;24/11/2018 19:37;CDES-RECTIFICADOR-BUS-B;;RECTIFICADOR;;NPR48;;EATON;true;;;;;;;;CDES-RECTIFICADOR-BUS-B;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) RECTIFICADOR;71024;CDES;PUENTE ALTO
SER-33772;CDF Premium;1;S;SANTIAGO;2;MACUL;MACUL;;MACU;MACU;;;24/11/2018 19:35;CDF Premium;;recepto satelital;;Wellav;;UMH160;true;;;;;;;;CDF Premium;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) recepto satelital;69779;MACU;MACUL
SER-35185;CDN-AKAMAI-HOLA.gtdi.cl;1;S;SANTIAGO;106;S;SANTIAGO;;HOLA;HOLA;;TA3717100251;24/11/2018 19:37;CDN-AKAMAI-HOLA.gtdi.cl;;Switch L3;;Juniper;;QFX5100-48S-6Q;true;;;;;;;;CDN-AKAMAI-HOLA.gtdi.cl;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Switch L3;71191;HOLA;S
SER-35189;CDN-BBA;10;CY;COYHAIQUE;58;CYHQ;COYHAIQUE;;BBA;BBA;;FOX1423G2NK;24/11/2018 19:37;CDN-BBA;;Switch L4;;Cisco;;WS-C4948-10GE;true;;;;;;;;CDN-BBA;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Switch L4;71197;BBA;CYHQ
SER-35184;CDN-CCP.gtdi.cl;3;CP;CONCEPCION;51;CP;CONCEPCION;;CCP;CCP;;TA3716090197;24/11/2018 19:37;CDN-CCP.gtdi.cl;;Switch L3;;Juniper;;QFX5100-48S-6Q;true;;;;;;;;CDN-CCP.gtdi.cl;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Switch L3;71192;CCP;CP
SER-35180;CDN-GOOGLE-HOLA.gtdi.cl;1;S;SANTIAGO;106;S;SANTIAGO;;HOLA;HOLA;;TA3717100251;24/11/2018 19:37;CDN-GOOGLE-HOLA.gtdi.cl;;Switch L3;;Juniper;;QFX5100-48S-6Q;true;;;;;;;;CDN-GOOGLE-HOLA.gtdi.cl;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Switch L3;71190;HOLA;S
SER-35188;CDN-LPLM.gtdi.cl;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;;LPLM;LPLM;;TA3717190107;24/11/2018 19:37;CDN-LPLM.gtdi.cl;;Switch L3;;Juniper;;QFX5100-48S-6Q;true;;;;;;;;CDN-LPLM.gtdi.cl;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Switch L3;71196;LPLM;PMTT
SER-35190;CDN-PMC.gtdi.cl;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;;PMC;PMC;;TA3716090243;24/11/2018 19:37;CDN-PMC.gtdi.cl;;Switch L3;;Juniper;;QFX5100-48S-6Q;true;;;;;;;;CDN-PMC.gtdi.cl;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Switch L3;71194;PMC;PMTT
SER-35187;CDN-VCTR.gtdi.cl;5;TE;TEMUCO;108;TE;TEMUCO;;VCTR;VCTR;;TA3717190053;24/11/2018 19:37;CDN-VCTR.gtdi.cl;;Switch L3;;Juniper;;QFX5100-48S-6Q;true;;;;;;;;CDN-VCTR.gtdi.cl;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Switch L3;71195;VCTR;TE
SER-35186;CDN-ZAL.gtdi.cl;6;VA;VALDIVIA;127;VLDV;VALDIVIA;;ZAL;ZAL;;TA3716090243;24/11/2018 19:37;CDN-ZAL.gtdi.cl;;Switch L3;;Juniper;;QFX5100-48S-6Q;true;;;;;;;;CDN-ZAL.gtdi.cl;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) Switch L3;71193;ZAL;VLDV
SER-33858;CDO premium;1;S;SANTIAGO;2;MACUL;MACUL;;MACU;MACU;;;24/11/2018 19:36;CDO premium;;recepto satelital;;PBI;;DCH-5100P;true;;;;;;;;CDO premium;;25/11/2018 2:17;;;;;;;;;;INFORMAR;(CN) recepto satelital;69863;MACU;MACUL
SER-19157;CE-ACHO-BBAT-01;9;CE;CHILOE;39;ACHO;ACHAO;2606;ACHO;ACHAO;2665;CE-ACHO-BBAT-01;9/11/2018 8:55;CE-ACHO-BBAT-01;;;33;VISION;87;CT12-125X VISION;true;14/11/2017 0:30;;"42°28'18.12""";"73°29'32.64""";REGIÓN DE LOS LAGOS;PROVINCIA DE CHILOÉ  ;QUINCHAO;CE-ACHO-BBAT-01;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) Banco de Baterías;1138;ACHO;ACHO
SER-19175;CE-AG01-BBAT-01;9;CE;CHILOE;41;CSTR;CASTRO;2590;AG01;DSLAM ARMA 01 ALTOS DE GAMBOA;2682;CE-AG01-BBAT-01;9/11/2018 8:55;CE-AG01-BBAT-01;;;33;VISION;87;CT12-125X VISION;true;14/11/2017 0:30;;"42°29'09.24""";"73°46'54.84""";REGIÓN DE LOS LAGOS;PROVINCIA DE CHILOÉ  ;CASTRO;CE-AG01-BBAT-01;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) Banco de Baterías;1155;AG01;CSTR
SER-19154;CE-AGAM-BBAT-01;9;CE;CHILOE;41;CSTR;CASTRO;2578;AGAM;ALTOS DE GAMBOA;2662;CE-AGAM-BBAT-01;9/11/2018 8:55;CE-AGAM-BBAT-01;;;33;VISION;87;CT12-125X VISION;true;14/11/2017 0:30;;"42°29'09.06""";"73°46'53.76""";REGIÓN DE LOS LAGOS;PROVINCIA DE CHILOÉ  ;CASTRO;CE-AGAM-BBAT-01;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) Banco de Baterías;1135;AGAM;CSTR
SER-19145;CE-ANCU-BBAT-01;9;CE;CHILOE;40;ANCU;ANCUD;2608;ANCU;ANCUD;2654;CE-ANCU-BBAT-01;9/11/2018 8:55;CE-ANCU-BBAT-01;;;30;HAZE;75;HZB 12-100 HAZE;true;14/11/2017 0:30;;"41°52'12.72""";"73°49'26.04""";REGIÓN DE LOS LAGOS;PROVINCIA DE CHILOÉ  ;ANCUD;CE-ANCU-BBAT-01;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) Banco de Baterías;1127;ANCU;ANCU
SER-20328;CE-ANCU-EAIR-02;9;CE;CHILOE;40;ANCU;ANCUD;2608;ANCU;ANCUD;4434;CE-ANCU-EAIR-02;9/11/2018 8:58;CE-ANCU-EAIR-02;;;52;MIDEA;186;MIDEA VENTANA;true;14/11/2017 0:30;;"41°52'12.72""";"73°49'26.04""";REGIÓN DE LOS LAGOS;PROVINCIA DE CHILOÉ  ;ANCUD;CE-ANCU-EAIR-02;;25/11/2018 13:19;;;;;;;;;;INFORMAR;(S) Equipo de Ventana;2357;ANCU;ANCU
SER-20329;CE-ANCU-EAIR-03;9;CE;CHILOE;40;ANCU;ANCUD;2608;ANCU;ANCUD;4435;CE-ANCU-EAIR-03;9/11/2018 8:58;CE-ANCU-EAIR-03;;;52;MIDEA;175;MIDEA SPLIT;true;14/11/2017 0:30;;"41°52'12.72""";"73°49'26.04""";REGIÓN DE LOS LAGOS;PROVINCIA DE CHILOÉ  ;ANCUD;CE-ANCU-EAIR-03;;25/11/2018 13:19;;;;;;;;;;INFORMAR;(S) Equipo Split;2358;ANCU;ANCU
SER-19172;CE-AU01-BBAT-01;9;CE;CHILOE;40;ANCU;ANCUD;2610;AU01;ARMA 01 ANCUD;2678;CE-AU01-BBAT-01;9/11/2018 8:55;CE-AU01-BBAT-01;;;33;VISION;87;CT12-125X VISION;true;14/11/2017 0:30;;"41°52'26.04""";"73°49'40.08""";REGIÓN DE LOS LAGOS;PROVINCIA DE CHILOÉ  ;ANCUD;CE-AU01-BBAT-01;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) Banco de Baterías;1151;AU01;ANCU
SER-19173;CE-AU02-BBAT-01;9;CE;CHILOE;40;ANCU;ANCUD;2611;AU02;ARMA 02 ANCUD;2679;CE-AU02-BBAT-01;9/11/2018 8:55;CE-AU02-BBAT-01;;;33;VISION;87;CT12-125X VISION;true;14/11/2017 0:30;;"41°51'53.28""";"73°49'40.44""";REGIÓN DE LOS LAGOS;PROVINCIA DE CHILOÉ  ;ANCUD;CE-AU02-BBAT-01;;25/11/2018 13:20;;;;;;;;;;INFORMAR;(S) Banco de Baterías;1152;AU02;ANCU
