ID;ZONAL_ID;ZONAL_CODE;ZONAL_NAME;LOCALIDAD_ID;LOCALIDAD_CODE;LOCALIDAD_NAME;SITIO_ID;SITIO_CODE;SITIO_NAME;ELEMENTO_ID;ELEMENTO_SERIAL;Created;ELEMENTO_NAME;TIPOELEMENTO_ID;TIPOELEMENTO_NAME;MARCA_ID;MARCA_NAME;MODELO_ID;MODELO_NAME;FLAG_ACTIVO;FECHA_INGRESO;FECHA_BAJA;LATITUD;LONGITUD;REGION;PROVINCIA;COMUNA;ELEMENTO_RED_COR;EQUIPO;Updated;CANT_RESIDENCIAL_TEL;CANT_RESIDENCIAL_TV;CANT_RESIDENCIAL_INT;CANT_RESIDENCIAL_TOTAL;CANT_EMPRESA_EMPRESAS;CANT_EMPRESA_TELCOS;CANT_EMPRESA_TOTAL;SEVERIDAD;AVISO_SUBTEL;ESTADO;CODI_EMPRESA_SSOT;CODIGO_SERVICIO;NOMBRE_SERVICIO;CODIGO_COMPONENTE;KEY_COMPONENTE;NOMBRE_COMPONENTE;ID_FINAL;
MDI101681297;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;61;LPLM;LA PALOMA;10081174;MDI101681297;;MDI101681297;25;ONT;14;ZHONE;306;2426A;true;12/7/2019 23:30;;"41°27'15.84""";"72°54'52.56""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;MDI101681297;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;76975;
MDI1013208220;7;OS;OSORNO;76;OSRN;OSORNO;58;PSCH;PARQUE SCHOTT;10539530;MDI1013208220;;MDI1013208220;25;ONT;14;ZHONE;437;2426A1;true;12/7/2019 23:30;;"40°34'45.84""";"73°09'41.40""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MDI1013208220;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;76976;
MDI107048241;5;TE;TEMUCO;108;TE;TEMUCO;3153;PRTL;PORTALES;10081646;MDI107048241;;MDI107048241;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;17/7/2019 19:31;;"36°46'53.04""";"72°38'05.20""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;TEMUCO;MDI107048241;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77035;
MDI10417181;4;LA;LOS ANGELES;52;LANG;LOS ANGELES;2821;LANG;CENTRAL TELSUR;10081922;MDI10417181;;MDI10417181;25;ONT;14;ZHONE;437;2426A1;true;18/7/2019 19:31;;"37°28'44.04""";"72°21'02.16""";REGI�N DEL BIOB�O;PROVINCIA DE BIOB�O;LOS �NGELES;MDI10417181;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77055;
MDI10704912;5;TE;TEMUCO;108;TE;TEMUCO;3153;PRTL;PORTALES;10082050;MDI10704912;;MDI10704912;25;ONT;83;FIBERHOME;429;AN5506-04-F1;true;19/7/2019 15:31;;"36°46'53.04""";"72°38'05.20""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;TEMUCO;MDI10704912;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77075;
ZTNS039979D3;3;CP;CONCEPCION;51;CP;CONCEPCION;49;PCVI;PAICAVI;10541337;ZTNS039979D3;;ZTNS039979D3;;;14;ZHONE;437;2426A1;true;24/7/2019 23:33;;"36°48'02.02""";"73°03'30.94""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;ZTNS039979D3;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77095;
MDI10228160111;10;CY;COYHAIQUE;58;CYHQ;COYHAIQUE;51;CYHQ;COYHAIQUE;10082951;MDI10228160111;;MDI10228160111;25;ONT;14;ZHONE;437;2426A1;true;1/8/2019 15:34;;"45°34'39.36""";"72°04'06.24""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COIHAIQUE;COYHAIQUE;MDI10228160111;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77155;
CCCCCC;10;CY;COYHAIQUE;58;CYHQ;COYHAIQUE;51;CYHQ;COYHAIQUE;10543841;CCCCCC;;CCCCCC;;;14;ZHONE;306;2426A;true;9/8/2019 11:36;;"45°34'39.36""";"72°04'06.24""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COIHAIQUE;COYHAIQUE;CCCCCC;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77235;
MDI10101090;6;VA;VALDIVIA;120;NBLA;NIEBLA;2088;NBLA;NIEBLA;10084499;MDI10101090;;MDI10101090;25;ONT;14;ZHONE;306;2426A;true;13/8/2019 23:50;;"39°52'06.60""";"73°24'02.88""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;MDI10101090;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77255;
MDI103749127;3;CP;CONCEPCION;51;CP;CONCEPCION;3121;BAES;BARRIO ESCUADRON;10085120;MDI103749127;;MDI103749127;25;ONT;14;ZHONE;306;2426A;true;17/8/2019 16:13;;"00°00'00.00""";"00°00'00.00""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;MDI103749127;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77295;
MDI103615124;3;CP;CONCEPCION;51;CP;CONCEPCION;49;PCVI;PAICAVI;10085461;MDI103615124;;MDI103615124;25;ONT;14;ZHONE;306;2426A;true;20/8/2019 12:26;;"36°48'02.02""";"73°03'30.94""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;MDI103615124;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77316;
MDI1038148;3;CP;CONCEPCION;51;CP;CONCEPCION;49;PCVI;PAICAVI;10545926;MDI1038148;;MDI1038148;25;ONT;14;ZHONE;437;2426A1;true;22/8/2019 12:34;;"36°48'02.02""";"73°03'30.94""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;MDI1038148;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77335;
#R`6B3CA155;3;CP;CONCEPCION;53;SPDR;SAN PEDRO;2717;INVC;INVICA CONAVICOOP SUR;10086096;#R`6B3CA155;;#R`6B3CA155;;;14;ZHONE;437;2426A1;true;23/8/2019 12:38;;"36°54'11.88""";"73°08'52.44""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;SAN PEDRO DE LA PAZ;#R`6B3CA155;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77355;
MDI10132192106;7;OS;OSORNO;76;OSRN;OSORNO;2244;LQMS;LAS QUEMAS;10086257;MDI10132192106;;MDI10132192106;25;ONT;14;ZHONE;306;2426A;true;24/8/2019 0:40;;"40°38'58.92""";"73°07'28.20""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MDI10132192106;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77375;
ZNST039DE7D9;9;CE;CHILOE;43;CHON;CHONCHI;2617;CHON;CHONCHI;10086363;ZNST039DE7D9;;ZNST039DE7D9;;;14;ZHONE;437;2426A1;true;24/8/2019 16:43;;"42°37'17.76""";"73°46'22.44""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;CHONCHI;ZNST039DE7D9;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77395;
MDI103633163;3;CP;CONCEPCION;50;CHYT;CHIGUAYANTE;2658;CHGA;CHIGUAYANTE ALTO;10546502;MDI103633163;;MDI103633163;25;ONT;14;ZHONE;437;2426A1;true;25/8/2019 16:45;;"36°55'15.96""";"73°01'53.04""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CHIGUAYANTE;MDI103633163;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77415;
MDI10132209211;7;OS;OSORNO;76;OSRN;OSORNO;58;PSCH;PARQUE SCHOTT;10546628;MDI10132209211;;MDI10132209211;25;ONT;14;ZHONE;437;2426A1;true;26/8/2019 16:50;;"40°34'45.84""";"73°09'41.40""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MDI10132209211;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77435;
MDI1019696178;9;CE;CHILOE;93;FTFU;FUTALEUFU;2513;FTFU;FUTALEUFU;10087025;MDI1019696178;;MDI1019696178;25;ONT;14;ZHONE;306;2426A;true;28/8/2019 21:04;;"43°11'16.80""";"71°51'44.28""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;FUTALEUF�;MDI1019696178;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77455;
MDI1013348129;7;OS;OSORNO;76;OSRN;OSORNO;59;RAHU;RAHUE;10547689;MDI1013348129;;MDI1013348129;25;ONT;14;ZHONE;306;2426A;true;31/8/2019 21:18;;"40°34'42.96""";"73°06'56.88""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MDI1013348129;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77495;
MDI101701688;8;PM;PUERTO MONTT;103;PVRS;PUERTO VARAS;64;PVRS;PUERTO VARAS;10548005;MDI101701688;;MDI101701688;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;3/9/2019 17:34;;"41°19'28.56""";"72°59'18.60""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO VARAS;MDI101701688;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77515;
MDI1010116169;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2109;STBY;SILOS DE TORO BAYO;10548884;MDI1010116169;;MDI1010116169;25;ONT;14;ZHONE;306;2426A;true;7/9/2019 17:52;;"39°49'58.44""";"73°16'11.64""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;MDI1010116169;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77595;
MDI1010116231;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2109;STBY;SILOS DE TORO BAYO;10548886;MDI1010116231;;MDI1010116231;25;ONT;14;ZHONE;306;2426A;true;7/9/2019 17:52;;"39°49'58.44""";"73°16'11.64""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;MDI1010116231;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77596;
MDI1010397191;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2106;RSCH;RENE SCHNEIDER;10088841;MDI1010397191;;MDI1010397191;25;ONT;14;ZHONE;306;2426A;true;8/9/2019 1:52;;"39°50'44.52""";"73°12'56.16""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;MDI1010397191;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77615;
MDI103616136;3;CP;CONCEPCION;51;CP;CONCEPCION;49;PCVI;PAICAVI;10088862;MDI103616136;;MDI103616136;25;ONT;14;ZHONE;437;2426A1;true;8/9/2019 21:52;;"36°48'02.02""";"73°03'30.94""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;MDI103616136;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77635;
MDI1016920963;8;PM;PUERTO MONTT;103;PVRS;PUERTO VARAS;64;PVRS;PUERTO VARAS;10089319;MDI1016920963;;MDI1016920963;25;ONT;14;ZHONE;306;2426A;true;11/9/2019 17:53;;"41°19'28.56""";"72°59'18.60""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO VARAS;MDI1016920963;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77655;
ZSNTS0394CBE5;10;CY;COYHAIQUE;64;PAYS;PTO. AYSEN;53;PAYS;PTO. AYSEN;10089777;ZSNTS0394CBE5;;ZSNTS0394CBE5;;;14;ZHONE;437;2426A1;true;13/9/2019 21:53;;"45°24'38.16""";"72°41'49.92""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE AIS�N;AIS�N;ZSNTS0394CBE5;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77675;
MDI1016920964;8;PM;PUERTO MONTT;103;PVRS;PUERTO VARAS;64;PVRS;PUERTO VARAS;10549881;MDI1016920964;;MDI1016920964;25;ONT;14;ZHONE;437;2426A1;true;13/9/2019 21:53;;"41°19'28.56""";"72°59'18.60""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO VARAS;MDI1016920964;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77676;
MDI10132208234;7;OS;OSORNO;76;OSRN;OSORNO;58;PSCH;PARQUE SCHOTT;10550124;MDI10132208234;;MDI10132208234;25;ONT;14;ZHONE;306;2426A;true;14/9/2019 21:53;;"40°34'45.84""";"73°09'41.40""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MDI10132208234;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77695;
MDI101036613;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2106;RSCH;RENE SCHNEIDER;10090194;MDI101036613;;MDI101036613;25;ONT;14;ZHONE;306;2426A;true;16/9/2019 17:54;;"39°50'44.52""";"73°12'56.16""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;MDI101036613;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77715;
MDI1013364225;7;OS;OSORNO;76;OSRN;OSORNO;59;RAHU;RAHUE;10550603;MDI1013364225;;MDI1013364225;25;ONT;14;ZHONE;437;2426A1;true;17/9/2019 21:54;;"40°34'42.96""";"73°06'56.88""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;MDI1013364225;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77735;
MDI102289714;10;CY;COYHAIQUE;58;CYHQ;COYHAIQUE;51;CYHQ;COYHAIQUE;10090484;MDI102289714;;MDI102289714;25;ONT;14;ZHONE;306;2426A;true;20/9/2019 17:55;;"45°34'39.36""";"72°04'06.24""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COIHAIQUE;COYHAIQUE;MDI102289714;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77775;
MDI1036805;3;CP;CONCEPCION;51;CP;CONCEPCION;2792;MLLCF;FCA - MALL DEL CENTRO RIPLEY;10091936;MDI1036805;;MDI1036805;25;ONT;14;ZHONE;306;2426A;true;30/9/2019 21:56;;"00°00'00.00""";"00°00'00.00""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;MDI1036805;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;77815;
D4CA6D576806;9;CE;CHILOE;100;PLNA;PALENA;3092;FDT-2012-04-E-10-30-04;FDT-2012-04-E-10-30-04;6771;1,11E+11;;D4CA6D576806;;;10;MIKROTIK;153;RB2011UIAS-IN;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;PALENA;D4CA6D576806;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;67572;
64D154803227;9;CE;CHILOE;45;DCUE;DALCAHUE;3070;FDT-2012-04-E-10-05-04;FDT-2012-04-E-10-05-04;10462880;64D154803227;;64D154803227;;;10;MIKROTIK;153;RB2011UIAS-IN;true;23/10/2018 12:03;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;DALCAHUE;64D154803227;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;69455;
64D1548089B0;7;OS;OSORNO;78;PRRQ;PURRANQUE;2998;FDT-2012-04-E-10-22-04;FDT-2012-04-E-10-22-04;10028424;64D1548089B0;;64D1548089B0;;;10;MIKROTIK;153;RB2011UIAS-IN;true;26/10/2018 12:04;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;PURRANQUE;64D1548089B0;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;69495;
64-D1-54-80-89-C6;7;OS;OSORNO;76;OSRN;OSORNO;57;OSRN;OSORNO;10033585;64-D1-54-80-89-C6;;64-D1-54-80-89-C6;;;10;MIKROTIK;153;RB2011UIAS-IN;true;8/11/2018 12:06;;"40°34'14.88""";"73°08'04.56""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;64-D1-54-80-89-C6;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;69576;
64D1548089C6;7;OS;OSORNO;76;OSRN;OSORNO;3004;FDT-2012-04-E-10-20-02;FDT-2012-04-E-10-20-02;10464048;64D1548089C6;;64D1548089C6;;;10;MIKROTIK;153;RB2011UIAS-IN;true;9/11/2018 12:06;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;64D1548089C6;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;69615;
64D154808850;9;CE;CHILOE;100;PLNA;PALENA;3092;FDT-2012-04-E-10-30-04;FDT-2012-04-E-10-30-04;10042483;64D154808850;;64D154808850;;;10;MIKROTIK;153;RB2011UIAS-IN;true;1/12/2018 22:18;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;PALENA;64D154808850;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;74035;
CC2DE0A77339;3;CP;CONCEPCION;51;CP;CONCEPCION;47;CAST;CASTELLON;10508849;CC2DE0A77339;;CC2DE0A77339;8;ROUTER;10;MIKROTIK;153;RB2011UIAS-IN;true;22/1/2019 19:24;;"36°49'11.71""";"73°03'03.76""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;CC2DE0A77339;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;74735;
64D15471BC6F;10;CY;COYHAIQUE;60;LGCC;LAGO COCHRANE;3034;FDT-2012-04-E-11-04-04;FDT-2012-04-E-11-04-04;10523549;64D15471BC6F;;64D15471BC6F;;;10;MIKROTIK;153;RB2011UIAS-IN;true;9/4/2019 21:22;;"00°00'00.00""";"00°00'00.00""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DEL CAPIT�N PRAT;COCHRANE;64D15471BC6F;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;75795;
B869F4C647D2;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2901;FDT-2012-04-A-14-01-03;FDT-2012-04-A-14-01-03;10078787;B869F4C647D2;;B869F4C647D2;;;10;MIKROTIK;153;RB2011UIAS-IN;true;28/6/2019 15:27;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;B869F4C647D2;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;76635;
744D283A76DA;10;CY;COYHAIQUE;60;LGCC;LAGO COCHRANE;3034;FDT-2012-04-E-11-04-04;FDT-2012-04-E-11-04-04;10539780;744D283A76DA;;744D283A76DA;;;10;MIKROTIK;153;RB2011UIAS-IN;true;15/7/2019 19:30;;"00°00'00.00""";"00°00'00.00""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DEL CAPIT�N PRAT;COCHRANE;744D283A76DA;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;77015;
B869F4C647FE;10;CY;COYHAIQUE;58;CYHQ;COYHAIQUE;3030;FDT-2012-04-E-11-05-04;FDT-2012-04-E-11-05-04;10087051;B869F4C647FE;;B869F4C647FE;;;10;MIKROTIK;153;RB2011UIAS-IN;true;29/8/2019 13:08;;"00°00'00.00""";"00°00'00.00""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COIHAIQUE;COYHAIQUE;B869F4C647FE;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29312;SER-29289;(S) Otro Componente Red Acceso;77475;
MPLS01-HUIT;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;11688;CY-HUIT-MPLS-01;;MPLS01-HUIT;20;MPLS;13;ALCATEL;210;7750 SR7 ALCATEL;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;MPLS01-HUIT;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29523;SER-29284;(S) MPLS;68166;
MPLS01-VAMG;10;CY;COYHAIQUE;342;VAMG;VILLA AMENGUAL;2885;VAMG;VILLA AMENGUAL;11695;CY-VAMG-MPLS-01;;MPLS01-VAMG;20;MPLS;13;ALCATEL;384;7750 SRC4 ALCATEL;true;3/10/2018 23:51;;"44°44'55.32""";"72°12'41.76""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COYHAIQUE;LAGO VERDE;MPLS01-VAMG;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29523;SER-29284;(S) MPLS;68172;
CP-CHGA-MPAC-01;3;CP;CONCEPCION;50;CHYT;CHIGUAYANTE;2633;CHYT;CHIGUAYANTE;10466711;CP-CHGA-MPAC-01;;CP-CHGA-MPAC-01;20;MPLS;13;ALCATEL;10450000;7210 SAS-R6;true;23/11/2018 18:16;;"36°54'37.80""";"73°01'40.80""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CHIGUAYANTE;CP-CHGA-MPAC-01;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29523;SER-29284;(S) MPLS;73895;
CP-INV2-MPAC-01;3;CP;CONCEPCION;53;SPDR;SAN PEDRO;3152;INV2;INVICA 2;10466717;CP-INV2-MPAC-01;;CP-INV2-MPAC-01;20;MPLS;13;ALCATEL;10450000;7210 SAS-R6;true;23/11/2018 18:16;;"36°54'11.88""";"73°08'52.44""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;SAN PEDRO DE LA PAZ;CP-INV2-MPAC-01;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29523;SER-29284;(S) MPLS;73896;
CP-CAE2-MPAC-01;3;CP;CONCEPCION;53;SPDR;SAN PEDRO;3159;CAE2;CAMINO EL VENADO 2;10466718;CP-CAE2-MPAC-01;;CP-CAE2-MPAC-01;20;MPLS;13;ALCATEL;10450000;7210 SAS-R6;true;23/11/2018 18:16;;"00°00'00.00""";"00°00'00.00""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;SAN PEDRO DE LA PAZ;CP-CAE2-MPAC-01;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29523;SER-29284;(S) MPLS;73897;
MPLS01-CRCO;14;TLCA;TALCA;727;CRCO;CURICO;3150;CRCO;CURICO;10046076;CRCO-MPLS01;;MPLS01-CRCO;20;MPLS;13;ALCATEL;210;7750 SR7 ALCATEL;true;19/12/2018 14:22;;"34°57'53.35""";"71°14'42.88""";REGI�N DEL MAULE;PROVINCIA CURIC�;CURIC�;MPLS01-CRCO;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29523;SER-29284;(S) MPLS;74295;
MPLS01-TLCA;14;TLCA;TALCA;725;TLCA;TALCA;3142;TLCA;CENTRAL TALCA;10046074;TLCA-MPLS-01;;MPLS01-TLCA;20;MPLS;13;ALCATEL;210;7750 SR7 ALCATEL;true;19/12/2018 14:22;;"38°48'59.34""";"70°15'15.48""";REGI�N DEL MAULE;PROVINCIA TALCA;TALCA;MPLS01-TLCA;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29523;SER-29284;(S) MPLS;74296;
TRAMO FO HUITO - ANCUD;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;6096;PM-HUIT-TFO-01;;TRAMO FO HUITO - ANCUD;;;74;FIBRA OPTICA;216;TRAMO FIBRA OPTICA GENERICO;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;TRAMO FO HUITO - ANCUD;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29967;SER-29281;(S) Enlace Fibra Optica;67357;
TRAMO FO HUITO - CALBUCO;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;6097;PM-HUIT-TFO-02;;TRAMO FO HUITO - CALBUCO;;;74;FIBRA OPTICA;216;TRAMO FIBRA OPTICA GENERICO;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;TRAMO FO HUITO - CALBUCO;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29967;SER-29281;(S) Enlace Fibra Optica;67358;
TRAMO FO HUITO - CARDONAL;8;PM;PUERTO MONTT;344;HUIT;HUITO;2896;HUIT;HUITO;6099;PM-HUIT-TFO-03;;TRAMO FO HUITO - CARDONAL;;;74;FIBRA OPTICA;216;TRAMO FIBRA OPTICA GENERICO;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;TRAMO FO HUITO - CARDONAL;;;;;;;;;;;;INGRESADO;1;3341;Transp - Servicio Red;29967;SER-29281;(S) Enlace Fibra Optica;67360;
